person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
24,54000,OWN,8,EDUCATION,C,1200,13.11,0,0.02,Y,3
21,54000,MORTGAGE,5,VENTURE,A,13000,7.51,0,0.24,N,4
22,25000,RENT,0,MEDICAL,C,7000,12.87,0,0.28,Y,2
25,26004,RENT,8,DEBTCONSOLIDATION,A,7000,6.92,0,0.27,N,3
24,54000,OWN,8,PERSONAL,B,10000,10.99,0,0.19,N,3
22,54000,MORTGAGE,3,PERSONAL,A,9000,7.51,0,0.17,N,3
25,54000,OWN,5,HOMEIMPROVEMENT,B,8000,11.83,0,0.15,N,3
24,54000,MORTGAGE,9,MEDICAL,A,8525,8.59,0,0.16,N,4
21,26400,RENT,,PERSONAL,D,7000,14.84,1,0.27,Y,3
24,54000,MORTGAGE,2,VENTURE,A,8700,7.05,0,0.16,N,4
23,26400,RENT,0,MEDICAL,A,7000,7.4,0,0.27,N,2
23,27000,RENT,4,PERSONAL,C,7000,13.79,0,0.26,N,2
24,54000,MORTGAGE,5,MEDICAL,B,9000,11.14,0,0.17,N,4
21,27600,RENT,5,EDUCATION,A,7000,5.99,0,0.25,N,2
24,54000,MORTGAGE,8,DEBTCONSOLIDATION,A,3000,7.05,0,0.06,N,2
22,54000,MORTGAGE,6,PERSONAL,A,7000,8.94,0,0.13,N,2
24,27600,RENT,4,PERSONAL,D,7000,15.62,1,0.25,Y,4
22,48000,MORTGAGE,6,EDUCATION,D,12000,16,1,0.25,N,4
23,54000,MORTGAGE,7,DEBTCONSOLIDATION,A,3000,,0,0.06,N,3
26,54000,MORTGAGE,10,DEBTCONSOLIDATION,A,9000,8.94,0,0.17,N,4
25,27600,RENT,2,MEDICAL,B,7000,9.76,0,0.25,N,4
23,28000,RENT,4,EDUCATION,B,7000,10.62,0,0.25,N,2
23,54000,MORTGAGE,1,EDUCATION,C,13650,,0,0.25,Y,2
23,28038,RENT,2,DEBTCONSOLIDATION,A,7000,7.88,0,0.25,N,4
23,54000,OWN,4,DEBTCONSOLIDATION,D,2800,14.42,0,0.05,N,3
25,28500,RENT,0,DEBTCONSOLIDATION,B,7000,10,0,0.25,N,3
26,28608,RENT,2,MEDICAL,A,7000,6.92,0,0.24,N,3
23,54000,MORTGAGE,7,MEDICAL,A,13500,9.63,0,0.25,N,2
23,28685,RENT,3,DEBTCONSOLIDATION,C,7000,12.73,0,0.24,N,2
26,28800,RENT,4,MEDICAL,A,7000,5.42,0,0.24,N,4
23,28800,RENT,4,MEDICAL,A,7000,7.49,0,0.24,N,4
23,30000,RENT,0,VENTURE,B,7000,12.69,0,0.23,N,2
22,30000,RENT,0,MEDICAL,A,7000,8.9,0,0.23,N,4
21,30000,RENT,2,PERSONAL,B,7000,10.99,1,0.23,N,2
21,54036,MORTGAGE,3,MEDICAL,B,8000,11.36,0,0.15,N,2
22,30000,RENT,4,DEBTCONSOLIDATION,D,7000,16.49,1,0.23,Y,3
26,54080,OWN,10,EDUCATION,A,5000,7.51,0,0.09,N,3
24,54080,MORTGAGE,8,PERSONAL,A,8000,8.63,0,0.15,N,4
22,30000,RENT,6,MEDICAL,B,7000,9.62,1,0.23,N,4
25,30000,RENT,1,MEDICAL,B,7000,10.62,0,0.23,N,3
26,54200,MORTGAGE,3,HOMEIMPROVEMENT,A,7000,7.49,0,0.13,N,3
25,30000,RENT,4,MEDICAL,A,7000,7.74,0,0.23,N,2
22,30000,RENT,2,MEDICAL,F,7000,17.58,1,0.23,N,2
22,54252,MORTGAGE,6,DEBTCONSOLIDATION,A,3500,6.39,0,0.06,N,2
26,30000,RENT,2,MEDICAL,B,7000,10.71,0,0.23,N,4
25,54300,MORTGAGE,,PERSONAL,A,8000,6.92,0,0.15,N,4
21,30600,RENT,,DEBTCONSOLIDATION,A,7000,7.29,0,0.23,N,2
24,30996,RENT,7,VENTURE,E,7000,16.63,0,0.23,Y,4
25,31000,RENT,9,EDUCATION,A,7000,7.51,0,0.23,N,4
26,31000,RENT,6,EDUCATION,A,7000,,0,0.23,N,2
25,31200,RENT,2,EDUCATION,A,7000,7.88,0,0.22,N,2
22,31221,RENT,4,EDUCATION,B,7000,11.83,0,0.22,N,4
21,32000,RENT,3,VENTURE,B,7000,11.49,0,0.22,N,2
24,54400,MORTGAGE,8,DEBTCONSOLIDATION,C,12000,,0,0.22,Y,4
24,54400,MORTGAGE,8,HOMEIMPROVEMENT,A,3300,7.66,0,0.06,N,2
24,48442,MORTGAGE,8,DEBTCONSOLIDATION,D,9800,15.7,1,0.2,N,2
25,54499,MORTGAGE,2,HOMEIMPROVEMENT,A,12000,9.63,0,0.22,N,4
22,54500,MORTGAGE,6,EDUCATION,B,7500,10.59,0,0.14,N,3
23,32000,RENT,0,HOMEIMPROVEMENT,C,7000,14.26,1,0.22,N,4
22,32340,RENT,6,DEBTCONSOLIDATION,A,7000,6.62,0,0.22,N,2
24,32400,RENT,1,MEDICAL,C,7000,13.98,0,0.22,Y,2
22,32769,RENT,3,VENTURE,A,7000,7.29,0,0.21,N,3
26,54528,MORTGAGE,9,HOMEIMPROVEMENT,A,10000,8.94,0,0.18,N,3
22,54566,MORTGAGE,6,PERSONAL,B,4000,12.53,0,0.07,N,2
26,54578,OWN,10,HOMEIMPROVEMENT,B,24250,12.18,0,0.44,N,4
23,33000,RENT,0,EDUCATION,A,7000,6.62,0,0.21,N,2
23,33000,RENT,2,VENTURE,A,7000,7.9,0,0.21,N,2
23,33000,RENT,1,DEBTCONSOLIDATION,C,7000,13.61,0,0.21,N,4
22,48600,MORTGAGE,6,EDUCATION,B,12000,12.42,1,0.25,N,4
26,54600,MORTGAGE,10,PERSONAL,B,4800,,0,0.09,N,2
24,48600,MORTGAGE,1,EDUCATION,D,8000,,1,0.16,N,4
22,33000,RENT,2,DEBTCONSOLIDATION,B,7000,,0,0.21,N,2
24,33198,RENT,3,MEDICAL,C,7000,14.27,1,0.21,N,3
24,33600,RENT,0,PERSONAL,C,7000,13.61,0,0.21,Y,4
26,33996,RENT,10,VENTURE,A,7000,8,0,0.21,N,2
24,33996,RENT,1,DEBTCONSOLIDATION,C,7000,13.16,1,0.21,N,3
23,34482,RENT,7,PERSONAL,B,7000,10.99,0,0.2,N,4
23,34800,RENT,0,MEDICAL,B,7000,11.99,1,0.2,N,2
20,34800,RENT,3,MEDICAL,C,7000,13.61,0,0.2,Y,2
22,54800,OWN,7,EDUCATION,A,8000,,0,0.15,N,2
24,35000,RENT,8,MEDICAL,B,7000,12.69,0,0.2,N,2
26,54828,MORTGAGE,10,EDUCATION,E,5000,16.82,0,0.09,N,4
23,35000,RENT,5,DEBTCONSOLIDATION,A,7000,6.03,0,0.2,N,2
24,54870,OWN,3,VENTURE,A,1000,8.59,0,0.02,N,2
25,54900,MORTGAGE,2,HOMEIMPROVEMENT,B,3000,10.99,0,0.05,N,2
25,48902,MORTGAGE,9,PERSONAL,C,6000,15.23,1,0.12,Y,3
24,35000,RENT,9,PERSONAL,A,7000,5.99,0,0.2,N,2
26,35000,RENT,5,VENTURE,B,7000,10.99,0,0.2,N,4
23,54960,MORTGAGE,7,EDUCATION,A,5500,6.03,0,0.1,N,3
23,35000,RENT,0,EDUCATION,B,7000,10.99,0,0.2,N,3
22,54996,MORTGAGE,6,DEBTCONSOLIDATION,B,25000,12.42,0,0.45,N,2
25,35000,RENT,2,PERSONAL,A,7000,8.94,0,0.2,N,3
23,54996,MORTGAGE,7,EDUCATION,B,2100,11.49,0,0.04,N,3
21,35000,RENT,5,VENTURE,C,7000,11.34,0,0.2,Y,3
21,29000,RENT,5,MEDICAL,D,7000,12.61,1,0.24,Y,2
23,54996,MORTGAGE,2,MEDICAL,B,1925,10.59,0,0.04,N,4
22,35350,RENT,3,DEBTCONSOLIDATION,B,7000,9.99,0,0.2,N,3
24,54996,MORTGAGE,8,VENTURE,A,5500,5.99,0,0.1,N,4
22,29654,RENT,3,EDUCATION,C,7000,14.22,1,0.24,N,3
24,36000,RENT,1,MEDICAL,A,7000,6.03,0,0.19,N,3
23,36000,RENT,1,EDUCATION,A,7000,7.9,0,0.19,N,4
23,36000,RENT,5,VENTURE,B,7000,10.65,0,0.19,N,2
23,36000,RENT,3,EDUCATION,B,7000,9.99,0,0.19,N,3
23,54996,MORTGAGE,7,DEBTCONSOLIDATION,B,15000,,0,0.27,N,2
22,54996,MORTGAGE,3,EDUCATION,B,12000,9.63,0,0.22,N,2
24,54996,OWN,4,EDUCATION,B,10000,10.37,0,0.18,N,4
25,30000,RENT,0,EDUCATION,E,7000,,1,0.23,Y,2
26,36000,RENT,1,VENTURE,A,7000,8.94,0,0.19,N,3
26,36120,RENT,0,PERSONAL,C,7000,14.22,0,0.19,N,4
23,31000,RENT,7,HOMEIMPROVEMENT,B,7000,,1,0.23,N,3
24,37000,RENT,2,PERSONAL,B,7000,9.99,0,0.19,N,2
24,37000,RENT,2,MEDICAL,A,7000,7.51,0,0.19,N,4
22,54996,MORTGAGE,3,EDUCATION,B,5000,10.75,0,0.09,N,3
22,37000,RENT,0,PERSONAL,B,7000,10.95,0,0.19,N,4
25,37200,RENT,0,DEBTCONSOLIDATION,B,7000,12.42,0,0.19,N,3
25,37200,RENT,6,VENTURE,A,7000,7.14,0,0.19,N,4
21,48996,MORTGAGE,5,VENTURE,D,15000,15.58,1,0.31,Y,3
21,37200,RENT,1,DEBTCONSOLIDATION,B,7000,10.99,0,0.19,N,3
23,54996,MORTGAGE,7,PERSONAL,C,8000,14.35,0,0.15,N,4
25,48996,MORTGAGE,8,PERSONAL,B,5000,9.88,1,0.1,N,2
23,37500,RENT,5,PERSONAL,B,7000,12.69,0,0.19,N,4
22,37740,RENT,6,MEDICAL,A,7000,,0,0.19,N,3
25,54996,MORTGAGE,0,VENTURE,A,10000,8.94,0,0.18,N,2
22,32000,RENT,0,PERSONAL,D,7000,,1,0.22,Y,4
26,38000,RENT,5,EDUCATION,A,7000,7.51,0,0.18,N,3
25,38400,RENT,0,DEBTCONSOLIDATION,B,7000,9.99,0,0.18,N,2
23,38500,RENT,2,MEDICAL,B,7000,11.14,0,0.18,N,2
21,39600,RENT,3,EDUCATION,D,7000,14.96,0,0.18,Y,2
22,39996,RENT,3,PERSONAL,B,7000,9.63,0,0.18,N,4
22,48996,OTHER,3,DEBTCONSOLIDATION,D,10000,14.11,1,0.2,N,4
24,54996,OWN,0,VENTURE,B,12000,11.26,0,0.22,N,3
24,54996,MORTGAGE,8,MEDICAL,B,19000,10.83,0,0.35,N,3
24,39996,RENT,1,MEDICAL,C,7000,13.11,0,0.18,N,3
22,40000,RENT,0,DEBTCONSOLIDATION,B,7000,10.65,0,0.17,N,2
22,40000,RENT,6,MEDICAL,A,7000,7.9,0,0.17,N,2
22,40000,RENT,2,EDUCATION,B,7000,11.99,0,0.17,N,4
22,40000,RENT,1,DEBTCONSOLIDATION,B,7000,11.11,0,0.17,N,3
21,40000,RENT,3,EDUCATION,D,7000,14.46,0,0.17,N,3
24,40000,RENT,3,VENTURE,A,7000,7.88,0,0.17,N,4
22,40000,RENT,1,EDUCATION,B,7000,11.14,0,0.17,N,4
22,55000,MORTGAGE,2,MEDICAL,B,20000,11.71,0,0.36,N,2
25,40000,RENT,2,DEBTCONSOLIDATION,A,7000,8.94,0,0.17,N,3
24,34000,RENT,0,EDUCATION,E,7000,17.04,1,0.21,N,2
23,55000,MORTGAGE,8,VENTURE,B,7200,11.71,0,0.13,N,3
23,55000,MORTGAGE,3,PERSONAL,A,7500,7.51,0,0.14,N,2
23,40000,RENT,4,MEDICAL,B,7000,11.58,0,0.17,N,3
24,40000,RENT,2,EDUCATION,C,7000,11.34,0,0.17,Y,2
24,40040,RENT,0,MEDICAL,C,7000,13.23,0,0.17,Y,3
23,34320,RENT,5,DEBTCONSOLIDATION,F,7000,18.3,1,0.2,Y,3
24,55000,MORTGAGE,8,MEDICAL,B,15000,9.91,0,0.27,N,3
25,55000,MORTGAGE,6,PERSONAL,C,15000,15.27,0,0.27,N,3
24,40800,RENT,0,MEDICAL,B,7000,11.86,0,0.17,N,2
21,41000,RENT,5,EDUCATION,A,7000,5.79,0,0.17,N,3
22,55000,MORTGAGE,5,EDUCATION,D,11100,16.77,0,0.2,N,2
23,55000,MORTGAGE,7,MEDICAL,A,2800,,0,0.05,N,2
24,55000,MORTGAGE,5,PERSONAL,B,3100,11.71,0,0.06,N,2
22,55000,MORTGAGE,6,EDUCATION,C,1400,13.49,0,0.03,N,3
22,35000,RENT,2,MEDICAL,F,7000,18.09,1,0.2,Y,2
23,55000,MORTGAGE,7,VENTURE,A,5200,8.9,0,0.09,N,4
26,55000,MORTGAGE,6,EDUCATION,A,11500,8.9,0,0.21,N,4
24,41000,RENT,1,MEDICAL,C,7000,12.53,0,0.17,N,2
25,55000,MORTGAGE,2,DEBTCONSOLIDATION,A,8000,6.03,0,0.15,N,4
22,55000,MORTGAGE,6,PERSONAL,C,3250,13.49,0,0.06,Y,4
24,55000,MORTGAGE,1,MEDICAL,B,5225,9.91,0,0.1,N,4
22,42000,RENT,2,EDUCATION,C,7000,14.27,0,0.17,N,2
26,55000,MORTGAGE,6,PERSONAL,B,3775,11.71,0,0.07,N,3
26,42000,RENT,10,DEBTCONSOLIDATION,A,7000,,0,0.17,N,2
25,55000,MORTGAGE,1,EDUCATION,A,6400,6.03,0,0.12,N,3
22,42000,RENT,6,DEBTCONSOLIDATION,C,7000,12.68,0,0.17,N,2
23,55000,MORTGAGE,7,DEBTCONSOLIDATION,A,7500,7.51,0,0.14,N,4
25,42000,RENT,8,MEDICAL,A,7000,5.79,0,0.17,N,2
23,55000,MORTGAGE,7,VENTURE,A,6500,7.9,0,0.12,N,3
23,55000,MORTGAGE,7,PERSONAL,D,6625,16.77,0,0.12,Y,3
26,36000,RENT,,MEDICAL,C,7000,13.98,1,0.19,Y,2
23,55000,MORTGAGE,0,PERSONAL,A,2000,,0,0.04,N,2
22,42000,RENT,4,MEDICAL,C,7000,13.61,0,0.17,N,2
26,36000,RENT,3,DEBTCONSOLIDATION,D,7000,14.96,1,0.19,Y,4
23,42000,RENT,2,EDUCATION,A,7000,7.88,0,0.17,N,3
25,55000,MORTGAGE,9,VENTURE,B,5000,9.91,0,0.09,N,4
22,42000,RENT,4,EDUCATION,A,7000,8.63,0,0.17,N,4
24,55000,MORTGAGE,3,PERSONAL,A,15000,6.62,0,0.27,N,3
22,36614,RENT,5,MEDICAL,B,7000,9.99,1,0.19,N,4
26,55000,MORTGAGE,,VENTURE,A,4500,8.49,0,0.08,N,3
23,55000,MORTGAGE,8,EDUCATION,B,12375,9.91,0,0.23,N,3
26,43000,RENT,2,MEDICAL,B,7000,9.99,0,0.16,N,3
23,43000,RENT,7,EDUCATION,E,7000,,0,0.16,N,4
25,49000,MORTGAGE,8,MEDICAL,B,18200,11.99,1,0.37,N,4
25,55000,MORTGAGE,6,HOMEIMPROVEMENT,B,6500,10.99,0,0.12,N,2
25,55000,MORTGAGE,9,EDUCATION,B,6300,11.49,0,0.11,N,3
23,55000,MORTGAGE,1,EDUCATION,B,4400,10.59,0,0.08,N,3
26,43000,RENT,8,MEDICAL,A,7000,7.29,0,0.16,N,4
21,55000,MORTGAGE,5,PERSONAL,A,12000,5.42,0,0.22,N,2
22,37200,RENT,6,DEBTCONSOLIDATION,A,7000,7.9,1,0.19,N,4
22,55000,OWN,6,MEDICAL,B,4800,11.99,0,0.09,N,2
23,55000,OWN,5,VENTURE,C,15000,13.49,0,0.27,N,2
23,49000,MORTGAGE,4,VENTURE,E,11400,17.99,1,0.23,Y,4
25,55000,MORTGAGE,3,EDUCATION,D,5000,15.99,0,0.09,N,4
22,55000,OWN,1,VENTURE,B,10000,10.99,0,0.18,N,3
25,55000,MORTGAGE,9,VENTURE,A,6500,7.49,0,0.12,N,3
22,55000,MORTGAGE,6,MEDICAL,A,9500,7.49,0,0.17,N,3
23,44500,RENT,2,EDUCATION,A,7000,8,0,0.16,N,2
26,45000,RENT,5,DEBTCONSOLIDATION,A,7000,8.9,0,0.16,N,4
22,39000,RENT,2,PERSONAL,A,7000,8.9,1,0.18,N,3
24,55000,MORTGAGE,8,VENTURE,A,1800,7.49,0,0.03,N,4
25,55000,MORTGAGE,3,DEBTCONSOLIDATION,A,24200,8.49,0,0.44,N,3
25,49000,MORTGAGE,1,EDUCATION,C,7000,,1,0.14,N,4
23,39000,RENT,1,VENTURE,D,7000,16.77,1,0.18,N,3
26,45000,RENT,1,VENTURE,A,7000,7.51,0,0.16,N,3
22,55000,MORTGAGE,7,VENTURE,A,3000,5.99,0,0.05,N,4
26,55000,MORTGAGE,10,VENTURE,A,10000,7.49,0,0.18,N,2
21,49000,MORTGAGE,4,MEDICAL,B,2000,11.99,1,0.04,N,2
26,55000,MORTGAGE,10,VENTURE,C,2800,13.49,0,0.05,N,2
24,55000,MORTGAGE,0,HOMEIMPROVEMENT,C,4200,15.23,0,0.08,Y,3
21,45000,RENT,2,EDUCATION,A,7000,7.51,0,0.16,N,4
23,55000,MORTGAGE,7,DEBTCONSOLIDATION,A,4000,5.42,0,0.07,N,3
25,45000,RENT,9,EDUCATION,B,7000,10.99,0,0.16,N,2
23,55000,MORTGAGE,0,EDUCATION,C,11075,13.49,0,0.2,N,3
24,45000,RENT,5,VENTURE,A,7000,5.42,0,0.16,N,4
24,55000,OWN,4,VENTURE,D,9000,16.49,0,0.16,Y,2
24,39000,RENT,8,PERSONAL,D,7000,14.42,1,0.18,N,4
26,45600,RENT,0,MEDICAL,B,7000,9.99,0,0.15,N,3
25,46000,RENT,9,MEDICAL,A,7000,8.49,0,0.15,N,3
25,46000,RENT,5,EDUCATION,B,7000,10.25,0,0.15,N,3
23,46000,RENT,1,EDUCATION,A,7000,7.4,0,0.15,N,4
22,55000,MORTGAGE,7,MEDICAL,B,13500,9.67,0,0.25,N,2
23,55000,MORTGAGE,7,EDUCATION,A,15000,,0,0.27,N,4
25,46000,RENT,3,DEBTCONSOLIDATION,A,7000,9.07,0,0.15,N,3
25,46800,RENT,0,DEBTCONSOLIDATION,A,7000,8.63,0,0.15,N,3
23,55000,MORTGAGE,7,DEBTCONSOLIDATION,A,3850,5.42,0,0.07,N,2
24,47000,RENT,8,VENTURE,A,7000,6.62,0,0.15,N,3
24,55000,MORTGAGE,1,DEBTCONSOLIDATION,A,8000,8.49,0,0.15,N,3
23,55000,MORTGAGE,1,VENTURE,B,1500,11.49,0,0.03,N,3
24,47000,RENT,3,MEDICAL,A,7000,6.54,0,0.15,N,4
25,55000,OWN,1,PERSONAL,C,6000,15.23,0,0.11,Y,3
23,55000,MORTGAGE,4,EDUCATION,A,8000,7.49,0,0.15,N,4
21,47000,RENT,5,VENTURE,D,7000,14.96,0,0.15,Y,3
23,55000,MORTGAGE,7,MEDICAL,A,8000,7.49,0,0.15,N,4
23,55000,MORTGAGE,7,MEDICAL,C,10000,13.99,0,0.18,Y,3
22,41500,RENT,3,VENTURE,D,7000,15.7,1,0.17,Y,3
26,48000,RENT,10,MEDICAL,B,7000,12.69,0,0.15,N,2
26,48000,RENT,5,MEDICAL,A,7000,5.79,0,0.15,N,3
23,48000,RENT,6,EDUCATION,A,7000,8.94,0,0.15,N,3
26,48000,RENT,10,MEDICAL,A,7000,9.63,0,0.15,N,2
23,55000,MORTGAGE,2,EDUCATION,B,5000,11.11,0,0.09,N,2
25,48226,RENT,9,MEDICAL,A,7000,7.9,0,0.15,N,3
23,49500,RENT,2,MEDICAL,C,7000,,0,0.14,N,4
21,50000,RENT,4,MEDICAL,C,7000,15.27,0,0.14,Y,4
24,55000,MORTGAGE,8,EDUCATION,B,9600,,0,0.17,N,3
24,50000,RENT,8,DEBTCONSOLIDATION,B,7000,11.71,0,0.14,N,3
26,55000,MORTGAGE,2,MEDICAL,A,11300,7.29,0,0.21,N,4
22,55000,MORTGAGE,4,PERSONAL,A,5000,7.66,0,0.09,N,2
23,50000,RENT,8,VENTURE,A,7000,,0,0.14,N,2
26,55000,MORTGAGE,10,VENTURE,A,5000,6.92,0,0.09,N,3
21,50000,RENT,1,MEDICAL,B,7000,10.37,0,0.14,N,4
22,50000,RENT,2,VENTURE,A,7000,7.66,0,0.14,N,3
26,55000,MORTGAGE,1,EDUCATION,B,10000,10,0,0.18,N,2
22,55000,MORTGAGE,1,EDUCATION,B,12000,9.63,0,0.22,N,4
24,55000,MORTGAGE,8,DEBTCONSOLIDATION,A,10000,5.79,0,0.18,N,3
22,55000,OWN,6,EDUCATION,B,25000,10.74,0,0.45,N,2
23,50000,RENT,3,EDUCATION,A,7000,7.51,0,0.14,N,4
25,55000,MORTGAGE,9,HOMEIMPROVEMENT,B,8500,,0,0.15,N,2
22,55000,MORTGAGE,6,VENTURE,B,12000,9.99,0,0.22,N,4
26,50000,RENT,2,VENTURE,A,7000,9.63,0,0.14,N,2
23,50000,RENT,2,EDUCATION,A,7000,9.32,0,0.14,N,3
23,55000,MORTGAGE,5,PERSONAL,A,15000,6.17,0,0.27,N,2
22,49000,MORTGAGE,6,PERSONAL,A,10000,5.79,1,0.2,N,4
21,44004,RENT,2,HOMEIMPROVEMENT,B,7000,11.46,1,0.16,N,2
26,50026,RENT,3,PERSONAL,A,7000,,0,0.14,N,4
23,55000,MORTGAGE,5,PERSONAL,A,7750,6.17,0,0.14,N,4
23,51000,RENT,1,MEDICAL,A,7000,6.99,0,0.14,N,3
21,45000,RENT,0,PERSONAL,D,7000,14.96,1,0.16,Y,4
22,51000,RENT,6,VENTURE,B,7000,12.18,0,0.14,N,2
23,52000,RENT,3,EDUCATION,B,7000,10.65,0,0.13,N,2
24,55000,MORTGAGE,8,HOMEIMPROVEMENT,A,6000,5.42,0,0.11,N,3
25,52000,RENT,2,HOMEIMPROVEMENT,B,7000,10.59,0,0.13,N,2
22,55000,MORTGAGE,2,MEDICAL,C,4800,12.98,0,0.09,N,4
22,55000,MORTGAGE,2,EDUCATION,A,12000,6.54,0,0.22,N,4
21,52000,RENT,5,EDUCATION,A,7000,7.49,0,0.13,N,4
26,52000,RENT,11,EDUCATION,A,7000,7.88,0,0.13,N,3
26,55000,MORTGAGE,0,DEBTCONSOLIDATION,A,10500,5.79,0,0.19,N,2
24,52000,RENT,1,MEDICAL,A,7000,7.74,0,0.13,N,4
22,55000,OWN,2,EDUCATION,A,2200,5.42,0,0.04,N,3
25,52000,RENT,1,DEBTCONSOLIDATION,C,7000,12.53,0,0.13,N,3
22,55000,OWN,,VENTURE,A,1275,6.91,0,0.02,N,3
22,52800,RENT,3,PERSONAL,D,7000,17.58,0,0.13,N,3
25,55000,MORTGAGE,9,DEBTCONSOLIDATION,A,17000,6.91,0,0.31,N,4
26,49000,MORTGAGE,10,DEBTCONSOLIDATION,E,13000,16.45,1,0.27,N,3
23,55000,OWN,7,VENTURE,B,1000,11.49,0,0.02,N,4
22,54000,RENT,0,DEBTCONSOLIDATION,C,7000,13.61,0,0.13,N,4
25,55000,MORTGAGE,9,MEDICAL,A,15000,7.88,0,0.27,N,2
22,54000,RENT,1,EDUCATION,C,7000,13.47,0,0.13,Y,2
24,55000,MORTGAGE,3,DEBTCONSOLIDATION,B,3000,11.12,0,0.05,N,2
23,54008,RENT,5,DEBTCONSOLIDATION,B,7000,9.91,0,0.13,N,3
24,49000,RENT,8,EDUCATION,A,7000,7.49,1,0.14,N,3
23,55000,MORTGAGE,1,EDUCATION,B,10000,10.75,0,0.18,N,4
23,55000,OWN,5,EDUCATION,B,11000,10.38,0,0.2,N,3
24,55000,OWN,3,MEDICAL,B,16000,,0,0.29,N,3
21,55000,MORTGAGE,5,EDUCATION,C,10000,14.72,0,0.18,N,2
23,85000,RENT,0,EDUCATION,B,7000,10.74,0,0.08,N,3
23,49000,MORTGAGE,7,MEDICAL,D,5000,15.21,1,0.1,N,2
25,89000,RENT,4,EDUCATION,B,7000,10.99,0,0.08,N,3
26,55000,MORTGAGE,10,HOMEIMPROVEMENT,A,9800,7.88,0,0.18,N,3
23,89000,RENT,7,EDUCATION,C,7000,,0,0.08,N,3
24,55000,MORTGAGE,3,EDUCATION,D,7500,14.84,0,0.14,Y,2
23,90000,RENT,1,MEDICAL,B,7000,10.65,0,0.08,N,2
26,90000,RENT,8,PERSONAL,C,7000,13.49,0,0.08,Y,3
26,50000,RENT,1,DEBTCONSOLIDATION,B,7150,12.69,0,0.14,N,2
26,55000,MORTGAGE,4,DEBTCONSOLIDATION,C,13000,13.98,0,0.24,Y,3
26,61200,RENT,3,HOMEIMPROVEMENT,A,7150,6.99,0,0.12,N,2
23,55000,MORTGAGE,7,VENTURE,C,7000,13.23,0,0.13,Y,2
26,55000,MORTGAGE,10,MEDICAL,A,3000,6.76,0,0.05,N,2
23,85000,RENT,0,DEBTCONSOLIDATION,A,7175,7.49,0,0.08,N,4
22,14400,RENT,0,DEBTCONSOLIDATION,B,7200,11.71,1,0.5,N,4
24,55000,MORTGAGE,3,VENTURE,A,5000,7.88,0,0.09,N,4
22,20800,RENT,1,DEBTCONSOLIDATION,A,7200,6.91,1,0.35,N,4
21,55000,MORTGAGE,5,EDUCATION,A,10500,7.51,0,0.19,N,3
26,21600,RENT,9,VENTURE,B,7200,10.38,1,0.33,N,3
25,22000,RENT,3,VENTURE,A,7200,5.79,1,0.33,N,2
24,23000,RENT,1,DEBTCONSOLIDATION,B,7200,12.69,1,0.31,N,2
23,55000,MORTGAGE,5,DEBTCONSOLIDATION,C,8000,13.85,0,0.15,N,4
23,25000,RENT,0,EDUCATION,C,7200,12.68,0,0.29,N,4
21,55000,MORTGAGE,0,PERSONAL,B,10000,10.25,0,0.18,N,2
22,55000,MORTGAGE,6,PERSONAL,B,10000,10.62,0,0.18,N,2
23,25200,RENT,7,EDUCATION,B,7200,11.86,1,0.29,N,4
26,55000,OWN,10,VENTURE,C,14500,12.73,0,0.26,N,2
23,27600,RENT,2,PERSONAL,B,7200,9.99,0,0.26,N,2
22,27600,RENT,7,MEDICAL,B,7200,10.59,0,0.26,N,3
22,49000,MORTGAGE,4,EDUCATION,B,8000,10.25,1,0.16,N,4
24,55000,MORTGAGE,3,PERSONAL,A,6000,7.51,0,0.11,N,4
23,55000,MORTGAGE,6,EDUCATION,B,8000,9.88,0,0.15,N,3
22,30000,RENT,5,VENTURE,B,7200,11.71,0,0.24,N,3
22,30000,RENT,7,MEDICAL,A,7200,8.9,1,0.24,N,2
22,55000,MORTGAGE,6,PERSONAL,C,13000,13.85,0,0.24,N,3
21,31700,RENT,0,DEBTCONSOLIDATION,B,7200,11.71,1,0.23,N,4
24,31944,RENT,8,MEDICAL,C,7200,13.79,0,0.23,N,2
21,32000,RENT,5,EDUCATION,A,7200,5.42,0,0.23,N,4
25,32004,RENT,0,MEDICAL,C,7200,12.84,0,0.22,N,4
25,55000,MORTGAGE,10,EDUCATION,C,15000,,0,0.27,Y,3
25,32496,RENT,9,MEDICAL,B,7200,9.51,0,0.22,N,4
22,55000,OWN,4,DEBTCONSOLIDATION,D,5000,14.61,0,0.09,Y,2
22,55000,OWN,0,VENTURE,A,1000,8.59,0,0.02,N,3
22,34000,RENT,5,VENTURE,A,7200,7.9,0,0.21,N,4
23,49000,MORTGAGE,7,PERSONAL,G,15000,19.82,1,0.31,N,2
26,34099,RENT,2,MEDICAL,C,7200,12.73,0,0.21,N,3
25,35000,RENT,9,MEDICAL,A,7200,8.9,0,0.21,N,3
23,55000,MORTGAGE,2,EDUCATION,A,7000,8.59,0,0.13,N,2
24,55000,MORTGAGE,8,VENTURE,A,5500,8.59,0,0.1,N,3
25,55000,MORTGAGE,9,PERSONAL,A,10200,8.94,0,0.19,N,3
25,55000,OWN,9,EDUCATION,C,10000,13.57,0,0.18,Y,2
